21508;['7908573', '4600906', '119836', '4292350'];['1092209', '6205157'];9878659;9191830;7855473;Soft;Bought;1967-10-23;2020-08-10;4
8995879;['653157', '6556459', '9052576', '8128440', '3935069'];['3194749', '6797895', '902770', '5272667', '7176182'];3277266;9661599;5956405;Soft;Bought;1929-03-23;2018-10-11;1
1689787;['8356219'];['6987841', '2966928', '9833020', '4297450'];5300284;6682660;6800487;Hard;Bought;1919-07-24;2008-07-23;3
5413019;['8700693', '3685458', '5089491', '5467340', '2717311'];['4889297', '8160701'];7301744;8287830;7543896;Hard;Bought;1907-09-25;2014-02-15;1
1591191;['7022724'];['1889700'];6778004;5673057;5927455;Hard;Present;1987-09-08;2017-10-26;2
1483016;['5398161'];['8694146'];8879761;394904;8243912;Hard;Heritage;1973-07-15;2006-10-11;4
6905585;['6844039', '8442135', '9777560', '8407112', '1175329'];['2621191', '2787738', '381535', '7483027'];4702230;520465;8385581;Soft;Heritage;1958-04-03;2016-01-11;1
6941912;['6098072', '9053395', '4456839', '72281', '2922112'];['8358760'];3886;5524379;7402890;Soft;Heritage;1996-05-04;2006-10-05;3
3168480;['2215966', '6743078', '8094214'];['5052959', '2477054', '9169541', '4390223', '2158117'];7426156;6538645;2050428;Soft;Present;1914-01-22;2004-08-15;5
6513227;['8242187'];['6438485', '5747572', '353413', '1629482', '950904'];170870;3869897;1544710;Soft;Present;1969-02-18;2022-04-20;4
7243435;['193996', '2515087', '3612804'];['6211959', '2987179', '3037064'];7137166;4770820;9143462;Soft;Heritage;1902-01-01;2010-08-24;5
7682008;['8905663', '6624908', '7758911', '5750160'];['4334341', '2778256', '2472320', '1709348'];6009221;3849327;6923666;Soft;Present;1946-05-11;2021-05-15;1
1033549;['9252023', '3123563', '3830932'];['8529078', '2551992', '4554094'];8731416;5851571;8595153;Soft;Bought;1952-06-04;2002-09-01;5
2994956;['1545756', '66397'];['5977360'];2295659;2730261;3931871;Hard;Present;1906-01-14;2022-01-22;5
5369167;['1063145'];['7201791', '5590373', '7152054', '7545698'];3585045;9129603;3285317;Hard;Bought;1946-03-13;2012-09-27;5
8703036;['3238840', '9871363', '5544720'];['7090422', '9716937', '9957322'];2036241;8764964;4220307;Hard;Heritage;1912-08-06;2009-09-01;5
926544;['471563', '8322276', '2157688', '453555'];['5876687', '3825318', '1620738'];8081906;470760;3294317;Hard;Heritage;1964-06-12;2001-05-16;3
1269874;['5922433'];['3316529', '7944550', '9298036', '8762028'];6831771;8426175;9036713;Hard;Bought;1989-03-11;2011-06-08;5
6691896;['7404884', '8006109'];['3874313', '2775420'];7152064;260447;3068256;Soft;Heritage;1999-12-05;2023-08-07;2
7181613;['8090676', '6700493', '1755118'];['8555552', '2920059'];4851356;4479573;4250247;Hard;Heritage;1975-06-17;2001-04-24;3
2763818;['7719298', '9846004', '8791153'];['5309982', '1368941', '8201793', '6212460', '2244581'];7608608;6002347;8212638;Soft;Heritage;1948-06-17;2022-09-21;4
7410901;['2884213', '336986'];['601366', '5700181', '5742455', '540475'];4799654;6753831;5017870;Hard;Bought;1970-02-20;2019-10-22;1
4376741;['6650920', '8181216', '5415950', '9189364', '8502052'];['5138011'];648032;2867315;5485340;Hard;Present;1937-01-22;2013-12-23;5
9865936;['2468979', '7136889', '2421649', '8678192'];['7727684', '1992213', '7072705', '8869987'];6387116;8683239;3277912;Soft;Bought;1954-05-24;2008-08-19;3
4926683;['5029196', '3262192', '3096981', '6942595', '7221056'];['4229007', '9042231', '549676'];392719;2907162;2070132;Hard;Bought;1945-08-09;2009-08-15;3
6327685;['3498075', '2798433', '7453734'];['7941664'];4649243;6974620;9706036;Soft;Heritage;1960-08-16;2022-12-07;1
9900385;['1017115', '7428938'];['4961174', '6575649', '6037250'];1851501;6107141;3594905;Hard;Heritage;1964-11-11;2018-08-18;5
673637;['1258431', '8947871', '9810210', '777983', '1732518'];['5597533', '8756265'];1157429;3104637;6060014;Hard;Present;1938-09-16;2017-11-07;2
3960952;['4187206', '6183497', '4458084', '9474105', '1944737'];['3443661', '869132', '738158', '3487603', '3498883'];4061397;6576631;9390569;Soft;Heritage;1997-08-20;2017-09-14;2
4147686;['4473646', '4622169', '1640916', '141757', '9224531'];['5867931', '9500922'];2921002;836713;6442570;Soft;Heritage;1932-11-19;2010-10-16;3
3327424;['3465521', '5758550', '1374086', '144661', '1137652'];['7666607', '7837079'];4396305;9959873;5179959;Soft;Heritage;1966-03-13;2017-09-17;5
3111823;['7116572', '8308208'];['8308738', '6098636', '2455180', '6913091', '2477180'];4770962;3404689;4902081;Soft;Bought;1977-04-04;2004-11-23;1
8920370;['8388237', '9598543'];['6742632', '7662837', '9793379'];5763010;3757938;6252762;Hard;Present;1954-06-09;2022-11-09;4
8117667;['8305030', '5824689'];['5458097'];5605834;689400;548285;Hard;Bought;1929-10-07;2008-08-04;4
1984277;['4211587', '3953473', '5175860', '5144075'];['3055079', '4542780'];2618111;4963698;6386425;Hard;Present;1970-01-07;2002-07-20;2
1932084;['891003', '9210046', '1680764', '5057833'];['286388', '5649295', '9479564', '6259925', '9235356'];9198593;1812615;9085112;Hard;Bought;1900-09-14;2010-03-15;1
513862;['1276492', '2696664', '8695947', '1841171', '6006020'];['1112897', '9720141', '8686496', '6828912'];4047911;6311325;2350504;Hard;Present;1923-02-17;2001-07-28;1
8333462;['5436873', '3406378', '8123190', '5114737'];['8442233', '7354134', '7572838'];5466983;8143172;6273043;Hard;Present;1911-05-12;2008-06-16;2
9594024;['5509093', '1122349', '8247442'];['9551720', '9220502', '7450958'];5683902;8323721;481352;Soft;Present;1928-07-17;2006-05-18;1
5957231;['7484169'];['5166944', '6059885', '6705053', '7806475'];3157852;8293686;5394363;Hard;Heritage;1902-01-17;2005-08-13;3
4271813;['9333217', '4967191'];['4823577', '7555397', '6375288', '3090340'];3480374;3271354;2035225;Soft;Heritage;1934-11-07;2012-04-19;4
6847681;['2571885', '8228934', '1716356'];['1639306', '553470', '2195891', '2112165', '1994645'];3409524;3614627;8755622;Hard;Bought;1909-09-11;2002-07-12;1
3673072;['285433', '3689393', '6966678', '9972123'];['9881585', '6360461', '961155'];6780833;1921570;9366703;Soft;Bought;1945-01-02;2012-04-26;2
5900389;['4287842', '5345482', '9841205', '6329349', '5085415'];['6902721', '8096356', '4095166', '2621743', '1500006'];931244;5971597;52789;Hard;Heritage;1930-06-23;2021-10-26;4
3039316;['3543169'];['7699312', '4618450'];3967076;2828561;1872309;Hard;Heritage;1930-03-21;2003-03-20;5
6805876;['3659918', '8970659', '9550249'];['7858191'];6393090;8325078;5242199;Hard;Present;1983-07-03;2023-04-06;2
1888563;['6081607'];['4869135', '6835983', '8978081', '6277149'];7378109;8816841;3201499;Hard;Present;1940-07-10;2022-04-07;1
2550011;['1795056', '4733859'];['3319261', '1225186'];9932335;7919507;5464907;Hard;Heritage;1960-10-20;2020-03-15;3
6104833;['9237568', '4552365'];['5814792', '8203028', '7205274', '4878660'];8392729;4011502;5576877;Hard;Bought;1975-08-13;2017-01-25;3
4596719;['1280935', '4712951'];['9623123', '2958372', '6714442'];9886079;2449000;8988387;Soft;Heritage;1946-05-09;2022-11-28;5
5566947;['3257488'];['8871895', '1325980'];7113726;6343374;4667951;Hard;Bought;1981-09-25;2015-10-26;3
2628625;['9083951', '162230'];['4088651', '545504', '2849855'];5933108;1127972;4705537;Soft;Present;1957-10-15;2013-09-07;2
7673171;['123743', '9842153'];['7666237', '6463793'];2559875;4761278;3907777;Hard;Heritage;1945-12-24;2013-01-13;5
8037319;['9850065', '7389997', '8027348', '668096', '6070833'];['9425843', '6688046', '342528', '4480311'];9603203;2072885;4635597;Hard;Heritage;1930-09-11;2003-03-21;4
4907030;['9708991'];['8385943', '4744238'];6952066;382713;6943277;Soft;Heritage;1921-12-02;2009-06-09;5
3450550;['1462949', '3976119', '6147900', '5423293'];['7111212', '3854582'];5054469;9629824;654616;Hard;Present;1918-07-26;2005-10-10;4
5499763;['9214442', '8273738', '4424103', '8751179'];['987497', '8350050'];3529485;125599;6445879;Soft;Bought;1900-01-05;2010-06-22;1
5327216;['5383600'];['4159587', '141893', '3732779', '9325242', '5623659'];4015769;6090414;3895157;Soft;Present;1926-05-03;2017-01-03;3
6781064;['4503351', '2755212', '9106726', '2018458'];['5969839', '2593627', '623822', '6007241', '3392240'];4099379;5950618;8674405;Hard;Present;1938-04-08;2010-04-26;2
9700829;['4346044', '8544361', '9877661', '8863967', '3080822'];['1845128', '1489964', '1573411'];1113389;5655847;8547614;Hard;Bought;1922-02-01;2003-01-19;5
4874813;['6913420', '7681911', '3217390', '1255871'];['3969348'];8461983;2961645;1915078;Hard;Bought;1908-08-20;2005-10-21;4
136687;['618453', '4925750', '4617962', '2433801'];['4422100', '7067367', '883464', '7594846'];9536385;7677851;7700115;Hard;Heritage;1923-06-08;2013-06-25;1
6275128;['7243898', '7911670', '3938749'];['3933755', '959458', '5234153'];7562849;5964151;7783429;Soft;Bought;1945-07-17;2003-05-26;5
3892737;['6877751', '4167235', '3496979', '2016762'];['12312'];837249;8051112;2293507;Soft;Heritage;1915-10-14;2020-08-28;3
9830591;['7205191', '2447803'];['4383374'];7453944;9361487;5842293;Hard;Heritage;1920-04-02;2013-03-21;3
7836166;['583814'];['5114186', '5357924', '1788096', '4160537'];8114707;7299421;5313049;Hard;Heritage;1971-10-07;2023-03-09;4
9366847;['8014078', '664169', '484098', '5423881'];['7975386'];7654087;2586635;9400581;Hard;Heritage;1992-05-23;2004-09-17;4
7955078;['3926206', '7632641'];['4547911', '6556986'];6818040;6313522;4842699;Soft;Heritage;1907-08-18;2011-10-09;2
3507423;['7817220', '6480213', '4399253'];['5245009', '4334879', '1400911', '692629', '8217716'];3593233;5858097;4335809;Hard;Heritage;1944-06-14;2001-01-02;4
5749164;['2772491', '3388697'];['7988485', '4751787', '3931130'];6212169;7555120;9901061;Soft;Heritage;1918-10-01;2013-11-28;4
3714880;['9693914', '3008745', '949361', '6060064'];['3400428'];5362144;5235251;3157831;Soft;Heritage;1928-06-10;2003-06-25;5
1073566;['3472629', '2752849', '2082123', '215202'];['4862030'];7307541;4781121;4705309;Hard;Bought;1946-08-21;2017-08-07;1
5792522;['5881053', '8874990', '1683247', '9298013'];['7700232', '9744021', '4891075', '5658796'];2692217;9067640;8766755;Hard;Present;1980-10-04;2007-07-08;5
637595;['1058362'];['3788206', '8131268', '6786487', '9312445'];3218127;5592054;4364759;Hard;Present;1905-07-19;2018-11-09;5
8753455;['9892306', '4081693', '2026203'];['4327413', '4217432', '9817804'];5966626;244652;2115782;Soft;Bought;1925-07-20;2022-03-12;2
361977;['9086840', '4524888', '1462543', '8306569'];['7857170', '5445934', '432033', '968464', '935762'];5640663;5707613;248382;Soft;Present;1988-05-25;2014-05-19;4
2163933;['8870951', '8392282', '9008416', '2419455'];['2013471'];1273131;7325993;8938511;Soft;Present;1966-10-11;2002-05-02;3
3233190;['8191010'];['5771413'];9552375;8264326;8390010;Hard;Present;1934-02-17;2021-02-16;1
1403025;['7822019', '5978787', '2828059', '4829636'];['9999304', '7113640', '5230684'];4810702;2941123;5329584;Soft;Heritage;1967-01-19;2015-06-10;1
9170596;['2203969', '8471916', '7708851', '5500954', '3705320'];['510158'];8440483;8998450;5045954;Hard;Heritage;1975-06-12;2006-04-03;1
7946245;['5528265', '2245824', '5056444', '7789736', '504027'];['3454433', '7584054', '2557282', '2160923'];3500724;9698976;5140106;Soft;Bought;1931-03-12;2014-03-11;4
1485176;['482882', '3463628'];['5043122'];5812128;3948805;5978626;Hard;Bought;1971-04-03;2001-01-28;4
6462815;['1699558', '3208187', '8734616'];['267926', '3739059', '8530549', '7211334'];9643513;1788295;701604;Hard;Heritage;1994-02-10;2023-02-24;2
3662164;['3831890', '2572719', '6401272'];['4728624', '7411687', '7377629'];4891363;8659767;3190797;Hard;Heritage;1938-10-24;2020-05-07;5
1590306;['5412817'];['1421368'];2694779;5903712;5143736;Soft;Bought;1905-04-25;2004-02-12;1
6316654;['248761', '8056532', '8062584', '8345270', '3819093'];['2886723', '22057', '3269939', '7589115'];7341345;8094092;2313408;Hard;Bought;1917-10-09;2018-03-22;4
4850970;['5277509', '9680888', '8585449'];['7045584', '9257282', '475655'];968497;964848;3352472;Soft;Present;1915-05-14;2021-12-04;1
8592643;['6153457', '5066919', '8721778'];['6542359', '747648'];9235765;8682099;8084910;Soft;Present;1921-11-06;2020-12-11;1
7711200;['4877059', '8826099', '2931244'];['985880'];2397829;5288353;7383836;Soft;Bought;1902-01-13;2021-10-03;2
8947848;['4843448'];['9411948', '873071', '1252944'];7064228;8771662;4894163;Soft;Present;1935-05-14;2015-03-19;5
1496257;['9303507'];['6761502', '6421093', '8293582', '6308450', '259920'];1987599;1145693;8938621;Soft;Heritage;1941-09-26;2022-04-10;3
8961482;['4155299', '4378167', '8294501', '6234217'];['9708320', '5823025', '6460726', '8026195', '7979896'];7230213;7830204;9129741;Hard;Present;1921-11-19;2019-10-23;3
588863;['4853963', '3660529', '6004526', '3338097'];['3188823'];8142897;8040957;5151670;Hard;Heritage;1932-08-23;2021-04-10;5
3333121;['7284942', '4844691', '1292113'];['9261291', '1052437', '7860700', '609402'];4387537;8632005;1439191;Soft;Present;1998-06-06;2009-06-21;3
737697;['8785619', '7735700'];['8627780', '3481966', '2326246', '2018734', '367834'];7588058;6481719;108102;Soft;Present;1917-07-21;2011-09-25;4
4853520;['576287', '4705306'];['677345'];8820814;5733146;5528969;Hard;Bought;1936-12-17;2008-04-26;3
6956060;['7336634', '4934714'];['3281409', '584338', '3176352', '611641', '9002297'];3072452;2412364;8021038;Hard;Bought;1946-09-12;2005-05-08;1
5993741;['3453057', '7664901'];['3355620'];5231258;7066316;5594216;Hard;Present;1903-03-03;2008-04-07;3
9520282;['7708574', '9572496'];['7673423', '5253003', '6881336', '4163248', '8380081'];1018008;6071351;1939310;Soft;Heritage;1974-06-28;2020-01-14;1
6187044;['6214461', '6988878', '8561885', '8372043'];['7898269'];8779724;8864887;5855168;Soft;Heritage;1912-08-01;2002-12-14;1
204664;['5826764', '5974047', '9485560', '5689035', '8852306'];['4483778', '9998655', '9733760', '5149127'];6579164;3678050;4737248;Soft;Heritage;1952-04-06;2015-12-16;1
1712038;['4667477', '6193670', '7941956'];['5762287', '4531790', '1088065', '6387351'];7492985;67257;3083859;Hard;Bought;1926-08-23;2017-06-14;2
4790194;['3705831', '2835742'];['7553594', '3925316'];5450579;4994707;2043370;Hard;Present;1913-03-16;2020-06-07;2
8515278;['4808257', '9277381'];['2426276', '5595052', '3268618', '7495583'];6931632;5995719;8224805;Soft;Present;1943-08-21;2007-04-09;3
8999943;['5598359'];['1650417', '9527538', '8806849', '4624709'];2136039;3469403;7430531;Hard;Bought;1983-08-17;2013-12-14;3
6318488;['1448684', '5579705', '9397136', '2810832'];['5613035', '352362', '7800427'];1609474;3002194;9644263;Soft;Present;1959-12-20;2002-10-13;1
8546876;['302329', '4065063', '7652357', '4750042'];['3701407', '5470505'];3805114;2816073;4877372;Hard;Heritage;1905-03-12;2003-03-18;5
4784965;['8738704', '1828666', '5853201'];['5784344', '8438712'];3983523;4214309;9583314;Hard;Present;1936-07-03;2024-11-15;3
2939934;['602326'];['9170153', '2147952', '7337335', '6059049'];2257411;4359913;3444469;Hard;Present;1953-07-22;2020-03-23;3
7011994;['268176', '9025119'];['1849738', '1921291'];9299686;6181724;5411034;Hard;Present;1998-05-20;2021-04-19;4
173373;['8662915', '6856401', '9116971'];['5606566'];357732;5699521;8192771;Soft;Heritage;1923-01-26;2010-05-28;2
9147394;['2609880', '4776407', '521357'];['8722403', '3378421'];4297543;6891681;5332399;Hard;Bought;1970-02-10;2011-07-02;1
6809005;['8163600', '4541438', '7807248'];['324642', '3978064', '16575'];9388353;4091635;4845156;Soft;Heritage;1934-07-19;2013-05-17;3
756892;['1519808'];['4136731', '849001'];8587516;5915239;4361885;Hard;Present;1920-02-03;2018-11-16;2
6544916;['2019349'];['287805'];103942;9946972;2377383;Hard;Present;1976-09-08;2009-11-10;1
8285641;['755874', '6109420', '6223688'];['4519922'];6898253;7683097;4091421;Soft;Heritage;1968-11-17;2019-09-22;5
7031374;['1747276', '2081726'];['6568241', '6013144'];7255561;44095;145384;Hard;Heritage;1912-10-06;2004-11-20;2
6045482;['5639115', '6905872', '3804595', '2633242', '879416'];['2180352', '7280700', '5965299', '8721435'];676345;58703;122988;Hard;Present;1911-06-14;2007-01-19;2
3280675;['9618415', '3554537'];['5623446', '4656514', '1999171', '2082370', '4492564'];9209201;9193026;347519;Hard;Heritage;1968-12-05;2007-07-16;4
6345488;['8690739', '557330', '7120405', '9270051'];['507465', '944430', '907764'];416791;9013280;8971592;Soft;Present;1955-04-13;2015-10-05;1
696738;['5267229', '1772039', '7111615', '7360642'];['3898927', '7797616', '2108367'];925397;5980411;3639832;Soft;Present;1962-08-16;2016-10-16;5
2212731;['2992705', '2511183', '7332722', '2805491', '8108916'];['5604347', '3488655'];1324551;2883397;1945272;Soft;Present;1956-03-09;2009-09-03;5
7578223;['1262330', '5425020'];['3779441', '6144747', '927493'];3347372;931859;7094909;Soft;Present;1956-02-11;2003-11-15;1
3331120;['3738368'];['5746172'];9057982;2834562;2299139;Hard;Present;1995-09-28;2001-11-16;2
3223862;['3930545', '591249', '2996080'];['5288645', '7555212', '7430464', '9881120', '6703943'];9052144;9306306;1319288;Soft;Heritage;1922-10-03;2013-10-11;3
1691743;['6283207', '6750669'];['9585096', '9591408', '5675220'];1281035;1564016;905422;Soft;Bought;1900-04-23;2024-12-22;3
6862973;['6316933', '7980833', '8545174', '2288728', '9732204'];['5708257', '3501884', '7526996', '1783747', '9402919'];3649874;4305539;6760657;Soft;Heritage;1946-08-07;2005-03-24;4
1239925;['970971', '1524899', '6524805'];['1810400'];299691;6656426;9131854;Hard;Present;1963-03-28;2007-07-02;5
6773754;['574716'];['7911825', '3005775'];8150255;4272288;5239219;Hard;Heritage;1983-05-28;2001-09-26;1
8293593;['3795408', '8820782'];['1884478', '279576', '3248432', '9884428', '8415776'];9731269;6266696;3563133;Soft;Present;1927-03-28;2021-10-07;3
2926529;['4847151', '5152850', '4103100', '127513', '670870'];['8778423'];134647;6525106;3980435;Hard;Present;1938-10-18;2005-11-08;4
3473123;['3191882'];['3840068', '8885626', '2359054'];8514998;8586386;3106456;Hard;Heritage;1949-03-07;2006-06-17;1
531889;['4430653', '9648713'];['5625562'];7882775;3448249;9811268;Hard;Heritage;1938-11-16;2020-02-10;5
762315;['2761453'];['3755905', '7344365', '4850642', '7565121'];5031629;6952598;1336318;Soft;Bought;1924-07-10;2023-10-02;2
5584482;['7900230', '2363578'];['1118124', '4121173', '8693578', '413760', '1859955'];7247454;8792311;11417;Hard;Heritage;1943-04-07;2024-06-25;2
5115364;['4792738', '8511901', '8673012', '1419529'];['2415736'];3441385;4603494;8619282;Hard;Bought;1935-01-09;2014-01-02;5
6696707;['236107', '721483', '7165190', '6246678', '9793656'];['4723999', '3311740'];5787047;659992;9528243;Hard;Present;1933-08-17;2004-06-13;5
6500358;['3937835', '8732665', '4040596', '823342', '1601445'];['3413159', '6273217', '8039141'];6285277;4338408;171401;Soft;Bought;1998-03-05;2015-09-01;3
